frame_idx,adl_rng_0,adl_vel_0,adl_agl_0,adl_type_0,adl_rng_1,adl_vel_1,adl_agl_1,adl_type_1,adl_rng_2,adl_vel_2,adl_agl_2,adl_type_2,tar_mgr_rng_0,tar_mgr_vel_0,tar_mgr_agl_0,tar_mgr_solidity_0,tar_mgr_type_0,tar_mgr_rng_1,tar_mgr_vel_1,tar_mgr_agl_1,tar_mgr_solidity_1,tar_mgr_type_1,tar_mgr_rng_2,tar_mgr_vel_2,tar_mgr_agl_2,tar_mgr_solidity_2,tar_mgr_type_2,dyn_rng_0,dyn_vel_0,dyn_agl_0,dyn_q_0,dyn_ai_0,dyn_overlap_0,dyn_rng_1,dyn_vel_1,dyn_agl_1,dyn_q_1,dyn_ai_1,dyn_overlap_1,dyn_rng_2,dyn_vel_2,dyn_agl_2,dyn_q_2,dyn_ai_2,dyn_overlap_2,dyn_rng_3,dyn_vel_3,dyn_agl_3,dyn_q_3,dyn_ai_3,dyn_overlap_3,sta_rng_0,sta_vel_0,sta_agl_0,sta_q_0,sta_ai_0,sta_rng_1,sta_vel_1,sta_agl_1,sta_q_1,sta_ai_1,sta_rng_2,sta_vel_2,sta_agl_2,sta_q_2,sta_ai_2,sta_rng_3,sta_vel_3,sta_agl_3,sta_q_3,sta_ai_3
286,5.41125,0.0,-8.2875,0,0.0,0.0,0.0,0,0,0,0,0,36.2,0.0,-8.8,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,-0.07336,-10.0,0.71272,0.96511,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,-9.0,1.0,0.96511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,5.4075,-0.25,-8.6375,0,0.0,0.0,0.0,0,0,0,0,0,36.0,-0.25,-9.0,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,38,0.22008,-6.0,0.9433,0.9972,0.0,45,0.14672,-19.0,0.41244,0.31052,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,-8.0,1.0,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,5.40375,0.0,-9.025,0,0.0,0.0,0.0,0,0,0,0,0,36.0,0.0,-9.4,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,0.3668,-8.0,0.87796,0.98271,0.0,44,0.44016,-28.0,0.52076,0.14182,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-10.0,1.0,0.98271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,5.40375,-0.25,-9.25,0,0.0,0.0,0.0,0,0,0,0,0,36.0,-0.25,-9.4,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,0.44016,-8.0,0.79047,0.99901,0.0,44,0.3668,-29.0,0.39577,0.95712,1.0,44,0.3668,18.0,0.39577,0.95712,1.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-10.0,1.0,0.99901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,5.38688,0.0,-8.8375,0,0.0,0.0,0.0,0,0,0,0,0,35.8,0.0,-8.4,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,0.58688,-6.0,0.84555,0.98398,0.0,44,0.22008,-26.0,0.43439,0.44106,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-9.0,1.0,0.98398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,5.3775,0.25,-8.425,0,0.0,0.0,0.0,0,0,0,0,0,35.8,0.25,-8.0,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,0.66024,-6.0,0.84915,0.97649,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-9.0,1.0,0.97649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,5.35875,-0.5,-7.825,0,0.0,0.0,0.0,0,0,0,0,0,35.6,-0.5,-7.2,225,0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,0.7336,-2.0,0.82404,0.00586,0.0,43,0.7336,-24.0,0.32755,0.0105,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-8.0,1.0,0.07452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,5.33438,-0.25,-6.6125,0,0.0,0.0,0.0,0,0,0,0,0,35.4,-0.25,-5.4,215,0,0.0,0.0,0.0,0,0,0,0,0,0,0,35,0.95367,-1.0,0.72391,0.03775,0.0,44,0.7336,-20.0,0.45933,0.00717,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-9.0,1.0,0.06833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,5.27625,-0.75,-5.775,0,0.0,0.0,0.0,0,0,0,0,0,34.8,-0.75,-5.0,205,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,-1.02703,-4.0,0.77761,0.59807,0.0,36,1.02703,-7.0,0.58075,0.05748,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-9.0,1.0,0.05748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,5.18812,-1.0,-5.275,0,0.0,0.0,0.0,0,0,0,0,0,34.0,-1.0,-4.8,195,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,-0.51352,-5.0,0.80953,0.27069,0.0,36,0.80696,-14.0,0.38854,0.01551,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-9.0,1.0,0.01551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,5.06812,-0.75,-5.0125,0,0.0,0.0,0.0,0,0,0,0,0,33.0,-0.75,-4.8,185,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,0.80696,-6.0,0.73206,0.98626,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-10.0,1.0,0.73318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,4.91812,-1.75,-5.15,0,0.0,0.0,0.0,0,0,0,0,0,31.8,-1.75,-5.4,205,0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,1.10039,-4.0,0.58046,0.30767,0.0,44,0.88031,-20.0,0.31488,0.29536,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,-0.0552,-10.0,0.66015,0.70742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,4.73625,-1.25,-5.6625,0,0.0,0.0,0.0,0,0,0,0,0,30.4,-1.25,-6.2,215,0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,-1.02703,-4.0,0.86266,0.99502,0.0,32,0.95367,-7.0,0.54395,0.20312,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,4.55438,-1.25,-6.025,0,0.0,0.0,0.0,0,0,0,0,0,29.2,-1.25,-6.4,225,0,0.0,0.0,0.0,0,0,0,0,0,0,0,27,-1.02703,-6.0,0.87645,0.99838,0.0,44,0.95367,-26.0,0.62156,0.41809,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
